date,A_weight,AAPL_weight,ABBV_weight,ACM_weight,ADBE_weight,ADC_weight,ADSK_weight,ADT_weight,AES_weight,AFGB_weight,AFGC_weight,AGCO_weight,AGNC_weight,AIZ_weight,AJG_weight,ALGN_weight,ALNY_weight,AM_weight,AMD_weight,AMGN_weight,AMP_weight,AMT_weight,AMZN_weight,AN_weight,ANET_weight,ANSS_weight,APA_weight,APPF_weight,AR_weight,ARE_weight,ARES_weight,ARMK_weight,ARW_weight,AVTR_weight,AWK_weight,AXSM_weight,AZEK_weight,AZO_weight,BAC_weight,BACRP_weight,BALL_weight,BAX_weight,BBWI_weight,BBY_weight,BF-B_weight,BG_weight,BIIB_weight,BIO_weight,BJ_weight,BLD_weight,BLDR_weight,BLK_weight,BMRN_weight,BMY_weight,BR_weight,BRBR_weight,BRKR_weight,BRO_weight,BRPHF_weight,BRX_weight,BRZL_weight,BSY_weight,BURL_weight,BWA_weight,BWXT_weight,BX_weight,BXP_weight,BYD_weight,CAH_weight,CARR_weight,CBRE_weight,CBSH_weight,CCCS_weight,CCK_weight,CDE_weight,CDNS_weight,CDW_weight,CE_weight,CELH_weight,CFG_weight,CG_weight,CHD_weight,CHDN_weight,CHTR_weight,CHWY_weight,CI_weight,CIEN_weight,CLH_weight,CLX_weight,CMA_weight,CMG_weight,CMI_weight,CMS_weight,COHR_weight,COO_weight,COOP_weight,CORT_weight,COST_weight,CPB_weight,CPRT_weight,CRK_weight,CRL_weight,CRM_weight,CROX_weight,CRWD_weight,CSL_weight,CTAS_weight,CTSH_weight,CUBE_weight,CVNA_weight,CVS_weight,CWEN_weight,DAL_weight,DBX_weight,DD_weight,DDOG_weight,DE_weight,DECK_weight,DG_weight,DHI_weight,DHR_weight,DKNG_weight,DKS_weight,DLR_weight,DOCU_weight,DOV_weight,DPZ_weight,DRS_weight,DT_weight,DVA_weight,DXCM_weight,DY_weight,EA_weight,EAT_weight,EBAY_weight,ED_weight,EGP_weight,EIX_weight,ELAN_weight,EMN_weight,ENSG_weight,ENTG_weight,EPAM_weight,EPRT_weight,EQH_weight,EQIX_weight,EQT_weight,ERIE_weight,ESTC_weight,ETSY_weight,EVR_weight,EVRG_weight,EW_weight,EXEL_weight,EXLS_weight,EXPD_weight,EXPE_weight,EXR_weight,FAF_weight,FAST_weight,FBIN_weight,FCN_weight,FCX_weight,FDS_weight,FDX_weight,FE_weight,FI_weight,FICO_weight,FND_weight,FNF_weight,FR_weight,FSLR_weight,FTAI_weight,FTNT_weight,GAP_weight,GDDY_weight,GE_weight,GEN_weight,GGG_weight,GH_weight,GILD_weight,GIS_weight,GL_weight,GLPI_weight,GLW_weight,GMED_weight,GNRC_weight,GOOG_weight,GOOGL_weight,GPI_weight,GPN_weight,GTES_weight,GTLS_weight,H_weight,HAL_weight,HALO_weight,HAS_weight,HBAN_weight,HD_weight,HEI_weight,HII_weight,HIMS_weight,HLI_weight,HOLX_weight,HPQ_weight,HQY_weight,HSY_weight,HUBB_weight,HUBS_weight,HUM_weight,HWM_weight,ICE_weight,IDXX_weight,ILMN_weight,INCY_weight,INGR_weight,INPAP_weight,INSM_weight,IR_weight,ITRI_weight,ITW_weight,JBHT_weight,JBL_weight,JEF_weight,JKHY_weight,JNJ_weight,JPM_weight,K_weight,KHC_weight,KIM_weight,KKR_weight,KLAC_weight,KMX_weight,KNSL_weight,KR_weight,LAD_weight,LAMR_weight,LBRDA_weight,LBRDB_weight,LDOS_weight,LEN_weight,LH_weight,LII_weight,LITE_weight,LKQ_weight,LLY_weight,LNC_weight,LNW_weight,LOW_weight,LPLA_weight,LPX_weight,LRCX_weight,LRN_weight,LVS_weight,LW_weight,MA_weight,MAA_weight,MANH_weight,MARA_weight,MAS_weight,MASI_weight,MAT_weight,MCD_weight,MCO_weight,MDB_weight,MDGL_weight,MEDP_weight,MHK_weight,MKC_weight,MKSI_weight,MKTX_weight,MLI_weight,MLM_weight,MMC_weight,MMSI_weight,MNST_weight,MOH_weight,MORN_weight,MOS_weight,MPWR_weight,MRNA_weight,MS_weight,MSA_weight,MSCI_weight,MSFT_weight,MSTR_weight,MTCH_weight,MTD_weight,MTDR_weight,MTSI_weight,MTZ_weight,MUSA_weight,NBIX_weight,NDSN_weight,NEE_weight,NEM_weight,NET_weight,NEU_weight,NFLX_weight,NKE_weight,NLY_weight,NOW_weight,NSC_weight,NTRA_weight,NVDA_weight,NWS_weight,NWSA_weight,NWSAL_weight,NYT_weight,OC_weight,ODFL_weight,OICT_weight,OKTA_weight,OLED_weight,OLLI_weight,OMC_weight,OMF_weight,OSK_weight,OVV_weight,PAG_weight,PANW_weight,PCAR_weight,PCG_weight,PCTY_weight,PEGA_weight,PG_weight,PHM_weight,PINS_weight,PLNT_weight,PNFP_weight,PODD_weight,POOL_weight,PR_weight,PSA_weight,PSN_weight,PSX_weight,PTC_weight,PWR_weight,PYPL_weight,QCOM_weight,QRVO_weight,RBA_weight,RBC_weight,RCIT_weight,REGN_weight,RGEN_weight,RGLD_weight,RJF_weight,RMD_weight,ROAD_weight,ROK_weight,ROKU_weight,ROL_weight,ROP_weight,RPM_weight,RRC_weight,RS_weight,RSG_weight,RVMD_weight,RVTY_weight,SAIA_weight,SBAC_weight,SBUX_weight,SCCO_weight,SF_weight,SFM_weight,SGI_weight,SHW_weight,SIRI_weight,SITE_weight,SJM_weight,SLB_weight,SLGN_weight,SLM_weight,SMMT_weight,SNAP_weight,SNOW_weight,SNPS_weight,SO_weight,SOJD_weight,SOJE_weight,SPSC_weight,SPXC_weight,SSB_weight,SSD_weight,STT_weight,SUI_weight,SWK_weight,SWKS_weight,SYY_weight,TDY_weight,TECH_weight,TER_weight,TGT_weight,TGTX_weight,THC_weight,TMHC_weight,TMO_weight,TMUS_weight,TOL_weight,TPR_weight,TREX_weight,TRGP_weight,TRNO_weight,TROW_weight,TRU_weight,TRV_weight,TSCO_weight,TSLA_weight,TTC_weight,TTD_weight,TTEK_weight,TTWO_weight,TW_weight,TWLO_weight,TYL_weight,UAL_weight,UEPEO_weight,UFPI_weight,UGI_weight,UHS_weight,UI_weight,UPS_weight,URI_weight,UTHR_weight,VEEV_weight,VICI_weight,VMI_weight,VNORP_weight,VRNS_weight,VRT_weight,VRTX_weight,VST_weight,W_weight,WAL_weight,WBD_weight,WES_weight,WFC_weight,WING_weight,WLK_weight,WMS_weight,WSM_weight,WST_weight,WTFC_weight,WTS_weight,WY_weight,XEL_weight,XPO_weight,XYL_weight,XYZ_weight,Z_weight,ZG_weight,ZM_weight,ZS_weight,ZTS_weight,ZWS_weight
2020-01-02,0.0,-2.338549126612606e-22,-2.2750420157397027e-22,0.0,0.0,-1.4385734789647135e-22,0.0,-5.850931987720098e-22,0.0,0.0,0.0,0.0,0.0,-2.030247790761845e-22,0.0,0.0,-8.901235262238424e-23,0.0,0.0,-3.3179465052045124e-22,0.0,-9.865610836743418e-23,0.0,-2.834910648297107e-22,0.0,0.0,0.0,0.0,0.0,-2.42151042845958e-22,0.0,-1.4558490984687398e-22,-2.6079019772226637e-22,0.0,-1.0220956467919568e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7600579897629275e-22,0.0,-1.585339698184706e-22,0.0,0.0,-1.241946742825422e-22,-3.7176071855947264e-22,0.0,0.0,-2.701171631665467e-22,0.0,-3.0445242013956715e-22,0.0,0.0,0.0,-9.63841687998593e-23,0.2934510332374272,0.0,-1.413118310540985e-22,0.0,0.0,0.0,0.0,0.0,-2.5456254947005823e-22,0.0,0.0,-2.604704659216334e-22,0.0,-2.8293496867791733e-22,-1.0453983388021632e-22,0.0,-2.136538357868544e-22,0.0,0.0,-1.5833369124584031e-22,-1.3769832566675546e-22,1.7304785562926097e-22,0.0,-2.1003584159973065e-22,0.0,0.0,0.0,-2.974552359161189e-22,0.0,-1.0322411916394956e-22,0.0,0.0,-9.796788700416099e-23,0.0,0.0,-3.7031840757244e-22,0.0,0.0,-1.0392085304156936e-22,0.0,0.0,0.0,0.0,-1.8525478560396296e-22,0.0,-3.0107701237774177e-22,0.0,0.0,0.0,-2.8707063400389013e-22,-1.7953395065994901e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.819267804997368e-23,0.0,-1.861368463194384e-22,0.0,0.0,0.0,0.0,0.0,-2.0753586540072669e-22,0.0,-3.1858878103500567e-22,1.142825653707796e-23,0.0,0.0,0.0,0.0,0.0,-1.9961840958501656e-22,0.0,0.0,0.0,0.0,-2.9910865963512066e-22,0.0,-1.5087564446903732e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15998621775064e-22,0.0,0.0,-1.0453983388021632e-22,1.286566341591078e-22,0.0,-2.0584185711245985e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.57457195766507e-23,0.0,0.0,-2.50778097782998e-22,-2.5371380424110318e-22,0.0,0.0,0.0,0.0,1.286566341591078e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5766670523611845e-22,-1.3635441905603657e-22,0.0,0.0,0.0,0.0,-1.6027161975477372e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2659963596419014e-22,0.0,-2.843625843362585e-22,-1.506278493315376e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1244243434133397e-22,0.0,-5.233131527088272e-23,-4.217174168159732e-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.474834513233299e-22,0.0,-4.029536089329832e-22,0.0,0.0,-5.115546609866824e-22,-4.0611838980139383e-22,0.0,0.0,-2.1419900846883367e-22,0.0,-1.5120202917395155e-22,0.0,0.0,0.0,-1.6525919948693637e-22,0.0,0.0,-2.6142318874676785e-22,0.0,0.0,0.0,-3.926757462506367e-23,0.0,0.0,-2.874107178669877e-22,0.0,-2.5497574727527875e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543126421235884e-22,0.0,0.0,-1.0363585795205176e-22,-6.354224545283421e-23,0.0,-2.118349258864168e-22,0.0,-0.0888840794893062,0.0,0.0,0.0,9.796788700416099e-23,0.0,-2.6599554903294365e-22,0.0,0.0,0.0,0.0,-1.3190807031346587e-22,-1.6027161975477372e-22,0.0,0.0,-3.257409110528528e-22,-2.4079575408209755e-22,0.0888840794893062,-2.899518241938173e-22,-3.2871099065387765e-22,-1.8877872465300325e-22,1.0322411916394956e-22,0.0,-1.9622410489247376e-22,0.0,0.0,0.0,0.0,0.0,0.5287808077839605,0.0,0.0,0.0,0.0,0.0,-2.2320550604324163e-22,-1.072089008333548e-22,0.0,0.0,0.0,1.413118310540985e-22,0.0,-1.6508285122354788e-22,-1.0343894618663152e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7286246817360623e-22,0.0,0.0,-1.157591704495893e-22,0.0,0.0,1.2631071580469437e-22,0.0,-2.1278514603530723e-22,0.0,0.0,0.0,0.0,-4.0625162873569384e-22,-2.050115135239739e-22,-1.0220956467919568e-22,0.0,0.0,0.0,-1.0343894618663152e-22,0.0,0.0,-2.276592373274975e-22,0.0,0.0,0.0,0.0,-2.0069211798534352e-22,0.0,-1.9294344611812036e-22,0.0,0.0,0.0,-2.524962078828348e-22,0.0,1.9891973431887941e-22,0.0,0.0,0.0,0.0,-2.9004482772099546e-22,-2.929177677470419e-22,-3.818590120025397e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9550990831607724e-22,0.0,0.0,0.0,-3.195410440357955e-22,0.0,-2.593172024998479e-22,-3.2931275268157533e-22,-1.5833369124584031e-22,0.0,0.0,-3.32704146225081e-22,-3.740370270447189e-23,0.0,-1.5195878481891072e-22,-2.962635349389629e-22,0.0,-6.354224545283421e-23,0.0,0.0,0.0,0.0,0.0,-1.6550408289839037e-22,0.0,-2.4704887589689343e-22,0.0,0.0,1.585339698184706e-22,0.0,-1.7220840101914261e-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.4554825858189728e-22,0.0,0.0,-2.0968164232952192e-22,0.0,-1.8448075831632944e-22,0.0,0.0,0.0,-2.9003391862747803e-22,0.0,0.0,0.0,0.0,0.0,0.0,-2.551903384002389e-22,-2.7365767683494043e-22,0.0,0.0,0.0,0.0,-1.5523106476262612e-22,0.0,-9.865610836743418e-23,0.0,0.0,-2.0189552450393057e-22,0.0,0.0,-2.223016786152536e-22,0.0,-5.8950928650133695e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,-2.338549126612606e-22,-2.2750420157397027e-22,0.0,0.0,-1.4385734789647135e-22,0.0,-5.850931987720098e-22,0.0,0.0,0.0,0.0,0.0,-2.030247790761845e-22,0.0,0.0,-8.901235262238424e-23,0.0,0.0,-3.3179465052045124e-22,0.0,-9.865610836743418e-23,0.0,-2.834910648297107e-22,0.0,0.0,0.0,0.0,0.0,-2.42151042845958e-22,0.0,-1.4558490984687398e-22,-2.6079019772226637e-22,0.0,-1.0220956467919568e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7600579897629275e-22,0.0,-1.585339698184706e-22,0.0,0.0,-1.241946742825422e-22,-3.7176071855947264e-22,0.0,0.0,-2.701171631665467e-22,0.0,-3.0445242013956715e-22,0.0,0.0,0.0,-9.63841687998593e-23,0.2934510332374272,0.0,-1.413118310540985e-22,0.0,0.0,0.0,0.0,0.0,-2.5456254947005823e-22,0.0,0.0,-2.604704659216334e-22,0.0,-2.8293496867791733e-22,-1.0453983388021632e-22,0.0,-2.136538357868544e-22,0.0,0.0,-1.5833369124584031e-22,-1.3769832566675546e-22,1.7304785562926097e-22,0.0,-2.1003584159973065e-22,0.0,0.0,0.0,-2.974552359161189e-22,0.0,-1.0322411916394956e-22,0.0,0.0,-9.796788700416099e-23,0.0,0.0,-3.7031840757244e-22,0.0,0.0,-1.0392085304156936e-22,0.0,0.0,0.0,0.0,-1.8525478560396296e-22,0.0,-3.0107701237774177e-22,0.0,0.0,0.0,-2.8707063400389013e-22,-1.7953395065994901e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.819267804997368e-23,0.0,-1.861368463194384e-22,0.0,0.0,0.0,0.0,0.0,-2.0753586540072669e-22,0.0,-3.1858878103500567e-22,1.142825653707796e-23,0.0,0.0,0.0,0.0,0.0,-1.9961840958501656e-22,0.0,0.0,0.0,0.0,-2.9910865963512066e-22,0.0,-1.5087564446903732e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15998621775064e-22,0.0,0.0,-1.0453983388021632e-22,1.286566341591078e-22,0.0,-2.0584185711245985e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.57457195766507e-23,0.0,0.0,-2.50778097782998e-22,-2.5371380424110318e-22,0.0,0.0,0.0,0.0,1.286566341591078e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5766670523611845e-22,-1.3635441905603657e-22,0.0,0.0,0.0,0.0,-1.6027161975477372e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2659963596419014e-22,0.0,-2.843625843362585e-22,-1.506278493315376e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1244243434133397e-22,0.0,-5.233131527088272e-23,-4.217174168159732e-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.474834513233299e-22,0.0,-4.029536089329832e-22,0.0,0.0,-5.115546609866824e-22,-4.0611838980139383e-22,0.0,0.0,-2.1419900846883367e-22,0.0,-1.5120202917395155e-22,0.0,0.0,0.0,-1.6525919948693637e-22,0.0,0.0,-2.6142318874676785e-22,0.0,0.0,0.0,-3.926757462506367e-23,0.0,0.0,-2.874107178669877e-22,0.0,-2.5497574727527875e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543126421235884e-22,0.0,0.0,-1.0363585795205176e-22,-6.354224545283421e-23,0.0,-2.118349258864168e-22,0.0,-0.0888840794893062,0.0,0.0,0.0,9.796788700416099e-23,0.0,-2.6599554903294365e-22,0.0,0.0,0.0,0.0,-1.3190807031346587e-22,-1.6027161975477372e-22,0.0,0.0,-3.257409110528528e-22,-2.4079575408209755e-22,0.0888840794893062,-2.899518241938173e-22,-3.2871099065387765e-22,-1.8877872465300325e-22,1.0322411916394956e-22,0.0,-1.9622410489247376e-22,0.0,0.0,0.0,0.0,0.0,0.5287808077839605,0.0,0.0,0.0,0.0,0.0,-2.2320550604324163e-22,-1.072089008333548e-22,0.0,0.0,0.0,1.413118310540985e-22,0.0,-1.6508285122354788e-22,-1.0343894618663152e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7286246817360623e-22,0.0,0.0,-1.157591704495893e-22,0.0,0.0,1.2631071580469437e-22,0.0,-2.1278514603530723e-22,0.0,0.0,0.0,0.0,-4.0625162873569384e-22,-2.050115135239739e-22,-1.0220956467919568e-22,0.0,0.0,0.0,-1.0343894618663152e-22,0.0,0.0,-2.276592373274975e-22,0.0,0.0,0.0,0.0,-2.0069211798534352e-22,0.0,-1.9294344611812036e-22,0.0,0.0,0.0,-2.524962078828348e-22,0.0,1.9891973431887941e-22,0.0,0.0,0.0,0.0,-2.9004482772099546e-22,-2.929177677470419e-22,-3.818590120025397e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9550990831607724e-22,0.0,0.0,0.0,-3.195410440357955e-22,0.0,-2.593172024998479e-22,-3.2931275268157533e-22,-1.5833369124584031e-22,0.0,0.0,-3.32704146225081e-22,-3.740370270447189e-23,0.0,-1.5195878481891072e-22,-2.962635349389629e-22,0.0,-6.354224545283421e-23,0.0,0.0,0.0,0.0,0.0,-1.6550408289839037e-22,0.0,-2.4704887589689343e-22,0.0,0.0,1.585339698184706e-22,0.0,-1.7220840101914261e-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.4554825858189728e-22,0.0,0.0,-2.0968164232952192e-22,0.0,-1.8448075831632944e-22,0.0,0.0,0.0,-2.9003391862747803e-22,0.0,0.0,0.0,0.0,0.0,0.0,-2.551903384002389e-22,-2.7365767683494043e-22,0.0,0.0,0.0,0.0,-1.5523106476262612e-22,0.0,-9.865610836743418e-23,0.0,0.0,-2.0189552450393057e-22,0.0,0.0,-2.223016786152536e-22,0.0,-5.8950928650133695e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,-2.338549126612606e-22,-2.2750420157397027e-22,0.0,0.0,-1.4385734789647135e-22,0.0,-5.850931987720098e-22,0.0,0.0,0.0,0.0,0.0,-2.030247790761845e-22,0.0,0.0,-8.901235262238424e-23,0.0,0.0,-3.3179465052045124e-22,0.0,-9.865610836743418e-23,0.0,-2.834910648297107e-22,0.0,0.0,0.0,0.0,0.0,-2.42151042845958e-22,0.0,-1.4558490984687398e-22,-2.6079019772226637e-22,0.0,-1.0220956467919568e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7600579897629275e-22,0.0,-1.585339698184706e-22,0.0,0.0,-1.241946742825422e-22,-3.7176071855947264e-22,0.0,0.0,-2.701171631665467e-22,0.0,-3.0445242013956715e-22,0.0,0.0,0.0,-9.63841687998593e-23,0.2934510332374272,0.0,-1.413118310540985e-22,0.0,0.0,0.0,0.0,0.0,-2.5456254947005823e-22,0.0,0.0,-2.604704659216334e-22,0.0,-2.8293496867791733e-22,-1.0453983388021632e-22,0.0,-2.136538357868544e-22,0.0,0.0,-1.5833369124584031e-22,-1.3769832566675546e-22,1.7304785562926097e-22,0.0,-2.1003584159973065e-22,0.0,0.0,0.0,-2.974552359161189e-22,0.0,-1.0322411916394956e-22,0.0,0.0,-9.796788700416099e-23,0.0,0.0,-3.7031840757244e-22,0.0,0.0,-1.0392085304156936e-22,0.0,0.0,0.0,0.0,-1.8525478560396296e-22,0.0,-3.0107701237774177e-22,0.0,0.0,0.0,-2.8707063400389013e-22,-1.7953395065994901e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.819267804997368e-23,0.0,-1.861368463194384e-22,0.0,0.0,0.0,0.0,0.0,-2.0753586540072669e-22,0.0,-3.1858878103500567e-22,1.142825653707796e-23,0.0,0.0,0.0,0.0,0.0,-1.9961840958501656e-22,0.0,0.0,0.0,0.0,-2.9910865963512066e-22,0.0,-1.5087564446903732e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15998621775064e-22,0.0,0.0,-1.0453983388021632e-22,1.286566341591078e-22,0.0,-2.0584185711245985e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.57457195766507e-23,0.0,0.0,-2.50778097782998e-22,-2.5371380424110318e-22,0.0,0.0,0.0,0.0,1.286566341591078e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5766670523611845e-22,-1.3635441905603657e-22,0.0,0.0,0.0,0.0,-1.6027161975477372e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2659963596419014e-22,0.0,-2.843625843362585e-22,-1.506278493315376e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1244243434133397e-22,0.0,-5.233131527088272e-23,-4.217174168159732e-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.474834513233299e-22,0.0,-4.029536089329832e-22,0.0,0.0,-5.115546609866824e-22,-4.0611838980139383e-22,0.0,0.0,-2.1419900846883367e-22,0.0,-1.5120202917395155e-22,0.0,0.0,0.0,-1.6525919948693637e-22,0.0,0.0,-2.6142318874676785e-22,0.0,0.0,0.0,-3.926757462506367e-23,0.0,0.0,-2.874107178669877e-22,0.0,-2.5497574727527875e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543126421235884e-22,0.0,0.0,-1.0363585795205176e-22,-6.354224545283421e-23,0.0,-2.118349258864168e-22,0.0,-0.0888840794893062,0.0,0.0,0.0,9.796788700416099e-23,0.0,-2.6599554903294365e-22,0.0,0.0,0.0,0.0,-1.3190807031346587e-22,-1.6027161975477372e-22,0.0,0.0,-3.257409110528528e-22,-2.4079575408209755e-22,0.0888840794893062,-2.899518241938173e-22,-3.2871099065387765e-22,-1.8877872465300325e-22,1.0322411916394956e-22,0.0,-1.9622410489247376e-22,0.0,0.0,0.0,0.0,0.0,0.5287808077839605,0.0,0.0,0.0,0.0,0.0,-2.2320550604324163e-22,-1.072089008333548e-22,0.0,0.0,0.0,1.413118310540985e-22,0.0,-1.6508285122354788e-22,-1.0343894618663152e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7286246817360623e-22,0.0,0.0,-1.157591704495893e-22,0.0,0.0,1.2631071580469437e-22,0.0,-2.1278514603530723e-22,0.0,0.0,0.0,0.0,-4.0625162873569384e-22,-2.050115135239739e-22,-1.0220956467919568e-22,0.0,0.0,0.0,-1.0343894618663152e-22,0.0,0.0,-2.276592373274975e-22,0.0,0.0,0.0,0.0,-2.0069211798534352e-22,0.0,-1.9294344611812036e-22,0.0,0.0,0.0,-2.524962078828348e-22,0.0,1.9891973431887941e-22,0.0,0.0,0.0,0.0,-2.9004482772099546e-22,-2.929177677470419e-22,-3.818590120025397e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9550990831607724e-22,0.0,0.0,0.0,-3.195410440357955e-22,0.0,-2.593172024998479e-22,-3.2931275268157533e-22,-1.5833369124584031e-22,0.0,0.0,-3.32704146225081e-22,-3.740370270447189e-23,0.0,-1.5195878481891072e-22,-2.962635349389629e-22,0.0,-6.354224545283421e-23,0.0,0.0,0.0,0.0,0.0,-1.6550408289839037e-22,0.0,-2.4704887589689343e-22,0.0,0.0,1.585339698184706e-22,0.0,-1.7220840101914261e-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.4554825858189728e-22,0.0,0.0,-2.0968164232952192e-22,0.0,-1.8448075831632944e-22,0.0,0.0,0.0,-2.9003391862747803e-22,0.0,0.0,0.0,0.0,0.0,0.0,-2.551903384002389e-22,-2.7365767683494043e-22,0.0,0.0,0.0,0.0,-1.5523106476262612e-22,0.0,-9.865610836743418e-23,0.0,0.0,-2.0189552450393057e-22,0.0,0.0,-2.223016786152536e-22,0.0,-5.8950928650133695e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
