date,MMM_open,MMM_close,MMM_volume,DIS_open,DIS_close,DIS_volume,price_ratio,ratio_mean,ratio_std,z_score,upper_bound,lower_bound
1980-08-19,6.15,6.1,738689,1.08,1.07,1498632,5.700934579439251,5.614905153035641,0.12420920057002456,0.6926171814068628,5.8633235541756905,5.366486751895592
1980-08-20,6.1,6.15,633435,1.07,1.07,1873289,5.747663551401869,5.615500089332195,0.12470515919280684,1.0598074925299297,5.864910407717809,5.366089770946581
1980-08-21,6.18,6.18,675537,1.07,1.07,2817233,5.775700934579438,5.617066396078088,0.12572989042243948,1.2617090332963357,5.868526176922967,5.365606615233209
1980-08-22,6.21,6.21,822892,1.07,1.07,1878155,5.803738317757009,5.61970419502043,0.1268578102373747,1.450711803965537,5.873419815495179,5.36598857454568
1980-08-25,6.17,6.17,842029,1.07,1.07,4223416,5.766355140186915,5.621480333379053,0.12766076535830917,1.134842066795054,5.876801864095672,5.366158802662435
1980-08-26,6.17,6.19,629608,1.07,1.07,1790573,5.785046728971962,5.622343520846901,0.1284775689825707,1.2663938881590608,5.879298658812042,5.3653883828817595
1980-08-27,6.19,6.13,793230,1.06,1.06,2311201,5.783018867924528,5.621894221372084,0.12782820425257627,1.260478057206192,5.877550629877237,5.366237812866932
1980-08-28,6.11,6.05,1005651,1.06,1.05,2364724,5.761904761904762,5.620631682665119,0.12577885615119988,1.1231862298844382,5.872189394967519,5.369073970362718
1980-08-29,6.05,6.05,1006608,1.05,1.04,6991992,5.817307692307692,5.621909434056419,0.12712765408035498,1.5370240225448135,5.876164742217129,5.367654125895709
1980-09-02,6.05,6.05,331070,1.04,1.03,3177293,5.87378640776699,5.624634362316458,0.12957806725665583,1.9227948890226563,5.88379049682977,5.3654782278031465
1980-09-03,6.06,6.17,1079329,1.03,1.03,9322656,5.990291262135922,5.6282385132944555,0.13463889517697078,2.6890650607729696,5.897516303648397,5.358960722940514
1980-09-04,6.17,6.21,1067846,1.03,0.9982,6656260,6.221198156682028,5.634776800414753,0.14696446188560866,3.9902255874874166,5.92870572418597,5.340847876643536
1980-09-05,6.13,6.06,980773,0.9982,0.97481,9186417,6.2165960546157715,5.640485380323299,0.15806249433686131,3.6448284376980076,5.956610368997022,5.324360391649576
1980-09-08,6.06,5.97,737732,0.97481,0.97741,4982463,6.107979251286563,5.64358252302907,0.16410419045854033,2.8298895168970075,5.971790903946151,5.315374142111989
1980-09-09,5.96,5.93,1873516,0.97741,0.9878,8694982,6.003239522170479,5.645685962771707,0.16735327295895774,2.136519669301356,5.980392508689622,5.310979416853792
1980-09-10,5.93,6.02,1061148,0.9904,0.9956,7575874,6.046605062274005,5.6481091771024,0.17137885218993396,2.3252337151258553,5.990866881482268,5.305351472722532
1980-09-11,6.06,6.19,431540,0.9956,0.993,2350127,6.233635448136959,5.653420990665268,0.1810398274948199,3.20489952680878,6.015500645654908,5.291341335675628
1980-09-12,6.19,6.14,506174,0.993,0.98521,1123974,6.232173851260137,5.658469083651231,0.18994165488546638,3.020426288034849,6.038352393422164,5.278585773880298
1980-09-15,6.14,6.09,411446,0.98521,0.993,6646528,6.132930513595166,5.663162960655404,0.19577842689840216,2.399485788000253,6.054719814452208,5.2716061068585995
1980-09-16,6.11,6.19,1348204,0.9956,1.01,5678256,6.128712871287129,5.666854078106966,0.20102424639344815,2.2975277931210583,6.068902570893862,5.26480558532007
1980-09-17,6.19,6.3,1799838,1.01,1.03,7556412,6.116504854368932,5.6710003346901985,0.20596910461435672,2.162967696115723,6.082938543918912,5.259062125461485
1980-09-18,6.32,6.38,1565409,1.03,1.04,3766042,6.134615384615384,5.6753591444330596,0.2111099514097032,2.175436245973272,6.097579047252466,5.2531392416136535
1980-09-19,6.38,6.49,1862990,1.04,1.04,5780436,6.240384615384615,5.681484304231179,0.21847544352621212,2.5581836664695015,6.118435191283603,5.244533417178755
1980-09-22,6.49,6.53,1064019,1.04,1.05,4564014,6.219047619047619,5.687301303579798,0.2249368699547466,2.3639802384322275,6.137175043489291,5.237427563670305
1980-09-23,6.53,6.38,1680232,1.04,1.03,3970400,6.194174757281553,5.691749436412385,0.23050567152209553,2.179665765061262,6.152760779456576,5.230738093368194
1980-09-24,6.38,6.36,687019,1.03,1.02,6884947,6.235294117647059,5.695235952588064,0.23605331384000883,2.2878652126232524,6.167342580268081,5.223129324908046
1980-09-25,6.36,6.35,638220,1.02,1.02,4150431,6.225490196078431,5.697895096673694,0.24051675092745997,2.193589832601139,6.178928598528614,5.2168615948187735
1980-09-26,6.31,6.26,2367251,1.01,1.0,7016320,6.26,5.702109964442376,0.2466215027043221,2.2621305500132562,6.19535296985102,5.208866959033732
1980-09-29,6.24,6.17,993212,0.993,0.98261,10475824,6.279195204608135,5.706470417543759,0.2529148886952193,2.2644961315604917,6.212300194934198,5.2006406401533205
1980-09-30,6.17,6.23,1106120,0.98261,0.98261,4140699,6.340257070455217,5.711012980470382,0.260147957800147,2.4187931179849493,6.231308896070677,5.190717064870088
1980-10-01,6.21,6.19,1190323,0.98261,0.9904,12217739,6.250000000000001,5.715495606618969,0.2655333061479246,2.012946703880784,6.246562218914818,5.18442899432312
1980-10-02,6.19,6.14,766438,0.9904,0.97741,2330664,6.281908308693383,5.722368526588184,0.2712070581932367,2.0631460915243722,6.264782642974658,5.17995441020171
1980-10-03,6.14,6.17,1318541,0.97741,0.993,2491232,6.2134944612286,5.728067827636114,0.2754889126106548,1.7620550641852295,6.279045652857423,5.177090002414804
1980-10-06,6.17,6.13,1228597,0.993,0.9878,3128637,6.20570965782547,5.734688031010486,0.2789461323565061,1.6885755785027223,6.292580295723498,5.176795766297474
1980-10-07,6.13,6.01,1817061,0.9878,0.98261,4549417,6.116363562349253,5.7408516666339775,0.2805132782795339,1.338659966538464,6.301878223193045,5.17982511007491
1980-10-08,6.01,5.96,827676,0.98261,0.98521,6549214,6.049471686239482,5.745673306573296,0.281641763541896,1.078669497895663,6.308956833657088,5.182389779489504
1980-10-09,5.96,5.84,1463026,0.97741,0.96181,6782767,6.071885299591395,5.75139215956921,0.2824080180457314,1.1348585009731778,6.316208195660673,5.186576123477748
1980-10-10,5.84,5.8,1132912,0.96181,0.93841,17837608,6.180667298941827,5.758102678712475,0.2845693646539276,1.4849266038993507,6.32724140802033,5.188963949404619
1980-10-13,5.8,5.94,387525,0.93841,0.94101,3313533,6.312366499824657,5.766418651403029,0.28850663225262413,1.8923233901381562,6.343431915908277,5.189405386897781
1980-10-14,5.94,5.89,1084113,0.94621,0.95141,7862950,6.190811532357238,5.774081483707732,0.28950881452258015,1.4394382061793953,6.353099112752893,5.195063854662572
1980-10-15,5.89,5.96,704243,0.95141,0.95141,3770907,6.2643865420796505,5.783606083073483,0.2898181271291318,1.6589040298088402,6.363242337331746,5.20396982881522
1980-10-16,5.96,5.87,898483,0.95141,0.94621,4612671,6.203696853763963,5.791530902078414,0.2903669041038901,1.419466013034603,6.372264710286194,5.210797093870633
1980-10-17,5.87,5.85,942499,0.94621,0.94621,3960669,6.18255989685165,5.799524725345996,0.2900146647433888,1.3207441487297629,6.379554054832774,5.219495395859218
1980-10-20,5.85,5.87,589420,0.94361,0.93322,2106842,6.290049506011444,5.807329066559956,0.2926234252462431,1.6496301997875875,6.392575917052442,5.22208221606747
1980-10-21,5.87,5.88,2035224,0.93322,0.91502,5371718,6.4260890472339405,5.817070726263065,0.2968569177862623,2.051555090959242,6.410784561835589,5.223356890690541
1980-10-22,5.88,5.92,751128,0.91502,0.90462,1771110,6.54418429837943,5.82898875972305,0.30189356179658167,2.3690320999236314,6.4327758833162125,5.225201636129887
1980-10-23,5.92,5.81,891786,0.90462,0.89162,2705322,6.516228886745474,5.838408474333078,0.3084888286062932,2.1972283906509307,6.455386131545664,5.221430817120492
1980-10-24,5.81,5.77,1376909,0.89162,0.90202,1342930,6.396753952240526,5.847472167701637,0.3114609496522182,1.7635654972227646,6.470394067006073,5.224550268397201
1980-10-27,5.77,5.75,559758,0.90202,0.89422,2457172,6.430184965668404,5.856240036775797,0.3154149337516745,1.819650458733422,6.487069904279146,5.225410169272449
1980-10-28,5.75,5.8,1004694,0.89422,0.90462,3376787,6.41153191395282,5.864201509761479,0.31929800988536833,1.7141679160099974,6.502797529532216,5.225605489990742
1980-10-29,5.83,5.9,876476,0.90462,0.87863,5931272,6.714999487839022,5.875678427716792,0.3289977125068968,2.55114558009164,6.533673852730586,5.217683002702999
1980-10-30,5.9,5.8,1053494,0.87863,0.88123,2413381,6.581709655821976,5.886352667132155,0.33442535444198995,2.0792591813203534,6.555203376016135,5.217501958248175
1980-10-31,5.8,5.84,681278,0.88123,0.88123,14913330,6.627100756896611,5.898698441056261,0.3387706531872505,2.1501340478796895,6.576239747430762,5.221157134681761
1980-11-03,5.87,6.0,887001,0.88902,0.89942,2282007,6.670965733472682,5.910646193629084,0.34473527981901964,2.2055170571539806,6.600116753267123,5.221175633991045
1980-11-05,6.11,6.14,1391262,0.91502,0.91502,11731171,6.7102358418395225,5.9229866472855734,0.35105558076017374,2.2425200956761437,6.625097808805921,5.220875485765226
1980-11-06,6.11,6.04,711897,0.91502,0.94101,11692245,6.418635296118,5.931692231015985,0.35245593779313245,1.3815714615306545,6.63660410660225,5.22678035542972
1980-11-07,6.04,6.01,775050,0.94101,0.94101,10607197,6.386754657229997,5.939152010597993,0.35412687839728957,1.2639612351871412,6.647405767392572,5.230898253803414
1980-11-10,6.01,5.98,451634,0.94101,0.95401,4033654,6.2682781102923455,5.945070085818564,0.3546373713799877,0.9113761000880803,6.654344828578539,5.235795343058589
1980-11-11,5.98,5.92,390395,0.95401,0.96701,3230816,6.12196357845317,5.9497880185375775,0.3538118313991244,0.48663030638273447,6.657411681335827,5.2421643557393285
1980-11-12,5.92,6.0,936758,0.96701,0.9878,3172428,6.074104069649726,5.953929059234075,0.35280779891906555,0.34062458591857664,6.659544657072206,5.248313461395944
1980-11-13,6.01,6.07,1470681,0.993,1.02,5984795,5.950980392156863,5.9574927000379265,0.350936611810643,-0.018556934961740303,6.659365923659212,5.255619476416641
1980-11-14,6.07,6.09,996082,1.02,1.01,5892347,6.02970297029703,5.96214616538446,0.34874937851116,0.19371161376968096,6.6596449224067795,5.26464740836214
1980-11-17,6.07,6.06,616212,0.9956,0.9904,6933604,6.118739903069467,5.969102795184385,0.3448037540668841,0.4339776064504661,6.658710303318154,5.279495287050617
1980-11-18,6.11,6.15,1618036,0.993,1.01,4568880,6.089108910891089,5.974797805861924,0.34199630357551863,0.33424660978513443,6.658790413012961,5.2908051987108875
1980-11-19,6.18,6.27,979816,1.01,0.9982,6330258,6.281306351432578,5.981967305019814,0.3408179539032385,0.8782960022632768,6.663603212826291,5.300331397213337
1980-11-20,6.27,6.32,862123,0.9982,1.03,8232742,6.135922330097087,5.987726448176525,0.33847349875244487,0.43783599740241763,6.664673445681414,5.310779450671635
1980-11-21,6.32,6.22,835331,1.03,1.04,4880284,5.98076923076923,5.992385625632733,0.3350883119715287,-0.03466666681137437,6.662562249575791,5.322209001689675
1980-11-24,6.21,6.06,972161,1.04,1.08,4758642,5.611111111111111,5.993096736743844,0.33419283791442295,-1.143009610907786,6.66148241257269,5.324711060914998
1980-11-25,6.1,6.21,1807493,1.08,1.07,4987329,5.803738317757009,5.995134119921414,0.332388310576736,-0.5758198952072323,6.659910741074887,5.330357498767942
1980-11-26,6.21,6.3,1042968,1.06,1.06,4413178,5.943396226415094,5.999372003754193,0.3289480097015105,-0.17016603137344333,6.657268023157213,5.341475984351172
1980-11-28,6.31,6.34,654486,1.06,1.06,1814901,5.981132075471698,6.004523130334152,0.32451497325436013,-0.07208004804178945,6.653553076842872,5.355493183825432
1980-12-01,6.34,6.17,947283,1.05,0.98261,10252002,6.279195204608135,6.012266538690913,0.32169793628399124,0.829749388512027,6.655662411258895,5.36887066612293
1980-12-02,6.17,6.22,869778,0.98521,0.9956,3444906,6.2474889513860985,6.0190551536949695,0.31939608532307473,0.715205377235805,6.657847324341119,5.38026298304882
1980-12-03,6.22,6.17,769308,0.9956,0.9956,4549417,6.197267979108076,6.025439598191934,0.31647111382453336,0.5429512312817645,6.658381825841,5.392497370542867
1980-12-04,6.17,6.17,1705110,0.9956,0.97741,1367258,6.312601671765175,6.033376935664302,0.3135780747265909,0.8904472557411076,6.660533085117484,5.4062207862111205
1980-12-05,6.17,6.14,1150136,0.97741,0.9878,2666396,6.21583316460822,6.039630505405621,0.3108802780037252,0.5667862250190338,6.661391061413072,5.41786994939817
1980-12-08,6.14,5.93,2890649,0.98001,0.97481,1508363,6.083236733312132,6.043472581476608,0.3089968164764729,0.12868790134785146,6.661466214429554,5.425478948523661
1980-12-09,5.93,5.9,1941452,0.97481,0.98261,2593411,6.004416808296273,6.045728288021109,0.30786678236483034,-0.13418621979126338,6.66146185275077,5.429994723291448
1980-12-10,5.9,5.87,750171,0.98261,0.98521,2622605,5.958120603729154,6.047785684534591,0.3065713417665573,-0.29247704723070217,6.660928368067705,5.434643001001477
1980-12-11,5.87,5.83,1026702,0.98521,0.98261,3488697,5.933177964808012,6.05064127370648,0.30412648426704997,-0.38623176531816045,6.658894242240581,5.44238830517238
1980-12-12,5.83,5.89,835331,0.98261,0.97741,4208819,6.026130283095118,6.053594884229739,0.30241801974741106,-0.09081668201372309,6.658430923724561,5.4487588447349165
1980-12-15,5.89,5.8,826720,0.97741,0.97221,2330664,5.965789284208144,6.056522007841051,0.300105508508852,-0.30233608201240414,6.656733024858754,5.456310990823347
1980-12-16,5.8,5.8,687976,0.97221,0.97741,3279473,5.934050193879743,6.059804817472156,0.2969034108620082,-0.42355398756553836,6.653611639196173,5.46599799574814
1980-12-17,5.8,5.79,955895,0.97741,0.97741,7215813,5.923819072855813,6.0640430082007155,0.2918129739670974,-0.48052673408795465,6.64766895613491,5.480417060266521
1980-12-18,5.81,5.85,584636,0.98001,0.9904,1921946,5.90670436187399,6.067052359511762,0.2885729664706947,-0.5556584166523302,6.644198292453152,5.489906426570372
1980-12-19,5.85,5.85,778877,0.9904,0.993,2753979,5.891238670694864,6.069202841456806,0.2864240750291541,-0.6213310481803188,6.642050991515115,5.496354691398498
1980-12-22,5.85,5.94,1096552,0.993,1.05,1931678,5.6571428571428575,6.068644640398604,0.2871787488563596,-1.4329116792049639,6.643002138111323,5.494287142685885
1980-12-23,5.94,5.9,1805579,1.05,1.07,2958338,5.514018691588785,6.067966645496312,0.28841706124120303,-1.9206490473330906,6.644800767978718,5.491132523013905
1980-12-24,5.93,6.02,1547229,1.07,1.06,1318601,5.679245283018867,6.0697590983265,0.28539274053789576,-1.368338292598508,6.640544579402292,5.498973617250709
1980-12-26,6.02,6.04,74634,1.06,1.06,457375,5.69811320754717,6.070868670768944,0.28370820808097497,-1.313869153603705,6.638285086930894,5.503452254606994
1980-12-29,6.07,6.11,592291,1.06,1.06,2642068,5.764150943396227,6.072964725657451,0.2806124460328079,-1.1004992352517373,6.634189617723067,5.511739833591836
1980-12-30,6.11,6.06,655443,1.06,1.06,3503294,5.716981132075471,6.0743163551600245,0.27854071104300815,-1.2828832874968106,6.631397777246041,5.5172349330740085
1980-12-31,6.09,6.17,384654,1.06,1.07,5070046,5.766355140186915,6.075583510165497,0.2768262325153836,-1.1170486523938725,6.629235975196265,5.52193104513473
1981-01-02,6.17,6.19,268875,1.07,1.08,710390,5.731481481481482,6.075925847916092,0.2763744357356948,-1.246296045861537,6.628674719387481,5.523176976444702
1981-01-05,6.26,6.36,2317495,1.08,1.09,3182159,5.834862385321101,6.078183562678394,0.27342879060038544,-0.8898886500686961,6.625041143879165,5.5313259814776226
1981-01-06,6.4,6.6,3630296,1.09,1.08,2267410,6.111111111111111,6.083423114156477,0.2689072139086259,0.10296487235200048,6.621237541973729,5.545608686339225
1981-01-07,6.54,6.54,3330801,1.06,1.06,4515357,6.169811320754716,6.089195301438098,0.26442264886904093,0.30487562113691996,6.6180405991761795,5.560350003700016
1981-01-08,6.54,6.45,2611248,1.06,1.06,5673391,6.084905660377358,6.0936223396932485,0.26054080820642667,-0.03345609993266062,6.614703956106101,5.572540723280396
1981-01-09,6.45,6.44,2852375,1.06,1.08,2885352,5.962962962962963,6.0962519693228785,0.25784091079280835,-0.5169428154363833,6.611933790908495,5.580570147737262
1981-01-12,6.45,6.47,1184582,1.09,1.1,19477344,5.881818181818181,6.098648132792436,0.25467265099368136,-0.8514065021439399,6.607993434779798,5.589302830805073
1981-01-13,6.47,6.48,989384,1.1,1.09,6899544,5.944954128440367,6.101088328282447,0.2519781952707964,-0.6196337729710535,6.60504471882404,5.597131937740855
1981-01-14,6.49,6.49,1095595,1.09,1.1,1211556,5.8999999999999995,6.102611692768428,0.25027466643434576,-0.8095573381638264,6.603161025637119,5.602062359899737
1981-01-15,6.49,6.48,1398917,1.09,1.07,1649468,6.05607476635514,6.105415431086185,0.24813674146594453,-0.1988446549251434,6.601688914018074,5.609141948154297
1981-01-16,6.49,6.53,1032443,1.07,1.07,3756310,6.102803738317757,6.108406085291793,0.24625919955216316,-0.022749797709990246,6.600924484396119,5.615887686187467
1981-01-19,6.53,6.53,1680232,1.06,1.06,2724785,6.160377358490566,6.112346307474829,0.24387166214519967,0.19695216161334508,6.600089631765228,5.62460298318443
1981-01-20,6.53,6.35,1393176,1.06,1.04,4870552,6.10576923076923,6.115553532492802,0.24162235720789085,-0.040494190341640326,6.598798246908584,5.63230881807702
1981-01-21,6.31,6.21,1718506,1.04,1.03,2875621,6.0291262135922326,6.1180146059494795,0.23944463683560166,-0.3712273264164866,6.596903879620683,5.639125332278276
1981-01-22,6.21,6.17,731034,1.03,1.03,1367258,5.990291262135922,6.120298470951791,0.23709131992551985,-0.5483423385415801,6.594481110802831,5.646115831100752
1981-01-23,6.17,6.14,991298,1.03,1.03,841764,5.9611650485436884,6.12173704451415,0.23566647784513114,-0.6813527211790469,6.5930700002044125,5.650404088823888
1981-01-26,6.14,6.19,916664,1.03,1.03,1561885,6.009708737864078,6.1230962678151215,0.23461156945393946,-0.48329897035748876,6.592319406723,5.653873128907243
1981-01-27,6.19,6.14,791316,1.04,1.07,3152965,5.738317757009345,6.120576532763855,0.2373889679857796,-1.6102634380945973,6.595354468735414,5.645798596792296
1981-01-28,6.14,6.14,685106,1.07,1.08,2427978,5.685185185185184,6.115216403048887,0.24111622800449078,-1.7835017635382608,6.597448859057868,5.6329839470399055
1981-01-29,6.14,6.14,522441,1.08,1.09,2072783,5.633027522935779,6.109380717732088,0.24565700950027933,-1.9390987286107413,6.600694736732646,5.618066698731529
1981-01-30,6.14,6.07,1098466,1.09,1.09,3474100,5.568807339449541,6.103988998613718,0.25153467971914384,-2.1276654963114634,6.607058358052006,5.60091963917543
1981-02-02,6.06,6.01,800885,1.08,1.07,2223619,5.6168224299065415,6.100124827691078,0.2560261082411573,-1.8877074729007814,6.612177044173393,5.588072611208764
1981-02-03,6.01,6.14,1174057,1.07,1.1,2778307,5.581818181818181,6.09547695888652,0.261174592083212,-1.9667256794439016,6.617826143052944,5.5731277747200965
1981-02-04,6.14,6.11,1030529,1.11,1.14,11940395,5.359649122807018,6.086737095633221,0.27094523846916435,-2.6835237147337834,6.628627572571549,5.544846618694892
1981-02-05,6.11,6.17,817151,1.14,1.17,5955601,5.273504273504273,6.077150399855661,0.28246258717434797,-2.8451418447687833,6.642075574204357,5.512225225506965
1981-02-06,6.17,6.18,487037,1.17,1.19,5853421,5.19327731092437,6.067753867828953,0.2958981693698177,-2.9553293917531818,6.659550206568589,5.475957529089317
1981-02-09,6.18,6.14,843943,1.19,1.19,2875621,5.159663865546219,6.0580633777715445,0.3094396667649443,-2.903310753975719,6.676942711301433,5.439184044241656
1981-02-10,6.14,6.15,798971,1.19,1.2,2792904,5.125000000000001,6.048148329227855,0.3231301903458479,-2.856892846316229,6.694408709919551,5.401887948536159
1981-02-11,6.15,6.13,1297491,1.2,1.2,2909681,5.108333333333333,6.037885508715034,0.33638214796874066,-2.76338141305906,6.710649804652515,5.365121212777552
1981-02-12,6.13,6.09,1501219,1.19,1.17,2496097,5.205128205128205,6.027532944612471,0.34588348709507205,-2.3776929809263008,6.719299918802615,5.335765970422327
1981-02-13,6.06,6.0,1387435,1.17,1.16,5507957,5.172413793103448,6.017066606353028,0.3557251769054494,-2.374453280471867,6.728516960163927,5.305616252542129
1981-02-17,6.02,6.07,947283,1.16,1.16,1951140,5.232758620689656,6.007452444987109,0.36379076371027796,-2.1295038290593262,6.735033972407665,5.279870917566553
1981-02-18,6.11,6.14,590377,1.17,1.2,4787836,5.116666666666666,5.9962661704773055,0.3737754748947432,-2.353283088084734,6.743817120266792,5.248715220687819
1981-02-19,6.14,6.14,1097509,1.2,1.2,2296604,5.116666666666666,5.985177935183189,0.38323396860582304,-2.2662690149208395,6.751645872394835,5.218709997971542
1981-02-20,6.14,6.13,626738,1.2,1.2,1138571,5.108333333333333,5.973661268516521,0.3920939013745359,-2.206940562323638,6.757849071265593,5.189473465767449
1981-02-23,6.14,6.22,1219986,1.2,1.22,7006589,5.098360655737705,5.961852923027817,0.4004906283512971,-2.156086075833679,6.762834179730412,5.160871666325223
1981-02-24,6.24,6.3,1391262,1.22,1.22,3668728,5.163934426229508,5.95008969658556,0.40649435588703775,-1.9339881574506284,6.763078408359636,5.137100984811484
1981-02-25,6.3,6.38,1352031,1.22,1.24,2131171,5.145161290322581,5.939041309488787,0.41321950215063835,-1.921206562213026,6.765480313790063,5.112602305187511
1981-02-26,6.38,6.6,2379690,1.24,1.26,3688191,5.238095238095238,5.928603178782805,0.4176310959410987,-1.6533920663440111,6.763865370665003,5.093340986900608
1981-02-27,6.6,6.56,1485991,1.26,1.24,2301470,5.290322580645161,5.91937145997697,0.4214557996323856,-1.4925619243595567,6.762283059241741,5.076459860712199
1981-03-02,6.56,6.62,1286965,1.24,1.26,4495895,5.253968253968254,5.909854045938398,0.4256496859449077,-1.5409051471848993,6.761153417828213,5.058554674048583
1981-03-03,6.61,6.47,964506,1.26,1.23,3357324,5.260162601626016,5.901292036331166,0.43004239691091706,-1.4908516911600227,6.761376830153001,5.041207242509332
1981-03-04,6.47,6.52,999910,1.23,1.24,3094577,5.258064516129032,5.893377964630061,0.4345464491678826,-1.4620150497549742,6.762470862965826,5.024285066294296
1981-03-05,6.51,6.32,1023831,1.24,1.23,1055854,5.138211382113822,5.8840412254552845,0.44065980443047187,-1.692529783390174,6.765360834316228,5.002721616594341
1981-03-06,6.31,6.19,1403701,1.23,1.22,1547288,5.0737704918032795,5.8729722573839,0.44699021174009135,-1.7879625651519349,6.766952680864082,4.978991833903717
1981-03-09,6.22,6.27,1167359,1.22,1.21,1012063,5.181818181818182,5.861666774203835,0.4500512872080104,-1.510602484004078,6.761769348619856,4.961564199787814
1981-03-10,6.27,6.24,1150136,1.21,1.22,2539888,5.114754098360656,5.85090619986387,0.45493959226199765,-1.6181315366354547,6.760785384387865,4.941027015339874
1981-03-11,6.24,6.22,1152049,1.22,1.21,3172428,5.140495867768595,5.839667293120759,0.458490262635379,-1.5249428010386996,6.756647818391517,4.922686767850001
1981-03-12,6.22,6.45,898483,1.21,1.23,2486366,5.2439024390243905,5.830069348973364,0.460832853409614,-1.2719729194913878,6.751735055792592,4.908403642154136
1981-03-13,6.45,6.38,1267828,1.23,1.23,3323264,5.186991869918699,5.820113668704034,0.4638846998435398,-1.3648257832148285,6.747883068391113,4.892344269016954
1981-03-16,6.38,6.52,806626,1.22,1.22,1162899,5.344262295081967,5.810655796594739,0.4638482223489593,-1.0054873103769226,6.738352241292658,4.882959351896821
1981-03-17,6.52,6.41,1405615,1.22,1.21,6169691,5.297520661157025,5.799370112733969,0.462450380406356,-1.0851963212484952,6.724270873546681,4.874469351921258
1981-03-18,6.41,6.48,864037,1.21,1.21,1990066,5.355371900826447,5.78748198875844,0.458372489471578,-0.9427051096154115,6.704226967701596,4.870737009815284
1981-03-19,6.49,6.51,1026702,1.21,1.21,6349721,5.380165289256198,5.776121352783547,0.4541876644434272,-0.8717895586454623,6.684496681670401,4.867746023896693
1981-03-20,6.52,6.7,2350985,1.21,1.24,4963001,5.403225806451613,5.766186071325658,0.4513319491264476,-0.804198031131086,6.668849969578552,4.863522173072763
1981-03-23,6.7,6.71,1076458,1.24,1.27,5697719,5.283464566929133,5.754718867338266,0.4488518252761004,-1.049910625002475,6.652422517890466,4.857015216786065
1981-03-24,6.71,6.58,1903178,1.27,1.28,4194222,5.140625,5.742009798198738,0.4480584828369737,-1.3422015679536903,6.638126763872685,4.8458928325247905
1981-03-25,6.6,6.75,871692,1.28,1.32,2481500,5.113636363636363,5.725996166956711,0.44150093630128884,-1.3869954805768778,6.608998039559289,4.842994294354133
1981-03-26,6.75,6.71,1507041,1.31,1.26,14256462,5.325396825396825,5.713433038652459,0.4347277754600711,-0.8925958615020091,6.582888589572601,4.843977487732317
1981-03-27,6.71,6.6,965463,1.25,1.22,4422909,5.409836065573771,5.70126039173923,0.42583727064897703,-0.6843560821281046,6.552934933037184,4.849585850441276
1981-03-30,6.6,6.48,440151,1.22,1.25,4179625,5.184,5.686390734404504,0.4175145303036572,-1.2032892221478282,6.521419795011818,4.851361673797189
1981-03-31,6.52,6.6,535837,1.25,1.27,5065180,5.196850393700787,5.671256879923117,0.4073318889086227,-1.1646681714349016,6.485920657740363,4.8565931021058715
1981-04-01,6.6,6.6,1330981,1.27,1.27,8159757,5.196850393700787,5.659039030898944,0.40298841924061274,-1.1469030253253933,6.465015869380169,4.853062192417719
1981-04-02,6.6,6.64,1140567,1.27,1.27,2642068,5.228346456692913,5.647454948893573,0.3984829046336488,-1.0517602821279721,6.444420758160871,4.8504891396262755
1981-04-03,6.64,6.58,1609424,1.26,1.25,963406,5.264,5.63741216779065,0.3953211769058864,-0.9445792171147654,6.428054521602423,4.846769813978877
1981-04-06,6.58,6.56,775965,1.25,1.24,1795438,5.290322580645161,5.6290957578125695,0.3937692666769705,-0.8603342257417003,6.416634291166511,4.8415572244586285
1981-04-07,6.56,6.45,686062,1.25,1.26,1479169,5.1190476190476195,5.619545193306549,0.39444840249132074,-1.2688543573704605,6.408441998289191,4.830648388323907
1981-04-08,6.45,6.41,501390,1.26,1.25,4023923,5.128,5.6113153893849805,0.39604559347945034,-1.2203529021465005,6.403406576343881,4.81922420242608
1981-04-09,6.41,6.44,1030529,1.25,1.27,2899949,5.070866141732283,5.601727021099333,0.3974184706443893,-1.3357730417166875,6.396563962388112,4.806890079810555
1981-04-10,6.44,6.44,851598,1.27,1.27,2340395,5.070866141732283,5.591248283485961,0.3974633354419755,-1.309258226736858,6.3861749543699124,4.79632161260201
1981-04-13,6.44,6.43,989384,1.27,1.25,929346,5.144,5.5817971943770495,0.39674135677347994,-1.1034826264079403,6.37527990792401,4.788314480830089
1981-04-14,6.43,6.47,731991,1.25,1.26,1795438,5.134920634920634,5.57033333721193,0.3928683732299246,-1.1082915601263537,6.35607008367178,4.784596590752081
1981-04-15,6.47,6.61,563585,1.26,1.25,4782970,5.288,5.561854113910959,0.3896753607578968,-0.702775031447531,6.341204835426753,4.782503392395165
1981-04-16,6.61,6.61,750171,1.25,1.25,8096503,5.288,5.554926421603267,0.38830827985122085,-0.6874085242414578,6.3315429813057085,4.7783098619008255
1981-04-20,6.61,6.64,808539,1.25,1.25,10529346,5.311999999999999,5.551935310492156,0.3890224806195357,-0.616764640722173,6.329980271731227,4.773890349253085
1981-04-21,6.64,6.6,780791,1.25,1.21,4719716,5.454545454545454,5.54844338186004,0.388305971533472,-0.24181427584997137,6.325055324926984,4.771831438793097
1981-04-22,6.6,6.58,1046796,1.21,1.21,4466700,5.43801652892562,5.543389584885145,0.38639780986485445,-0.27270614188103237,6.316185204614854,4.770593965155436
